repeat,strength_index,renal_effect_sd,method,metric,value,denominator
262,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.1711229946524064,187
262,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.801,1000
262,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.1711229946524064,187
263,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.788,1000
263,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.30726256983240224,179
263,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.821,1000
263,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.11173184357541899,179
263,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.82,1000
263,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.11173184357541899,179
264,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.788,1000
264,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.4014084507042254,142
264,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.817,1000
264,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.09859154929577464,142
264,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.817,1000
264,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.09859154929577464,142
265,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.756,1000
265,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.4307692307692308,195
265,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.803,1000
265,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.14871794871794872,195
265,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.806,1000
265,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.15384615384615385,195
266,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.781,1000
266,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.37894736842105264,190
266,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.83,1000
266,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.09473684210526316,190
266,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.828,1000
266,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.08947368421052632,190
267,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.755,1000
267,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.38341968911917096,193
267,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.815,1000
267,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.13471502590673576,193
267,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.817,1000
267,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.12953367875647667,193
268,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.778,1000
268,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.38461538461538464,182
268,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.808,1000
268,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.0989010989010989,182
268,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.805,1000
268,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.10989010989010989,182
269,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.768,1000
269,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.3298429319371728,191
269,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.811,1000
269,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.1518324607329843,191
269,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.81,1000
269,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.1518324607329843,191
270,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.769,1000
270,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.3352941176470588,170
270,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.812,1000
270,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.12941176470588237,170
270,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.813,1000
270,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.12352941176470589,170
271,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.777,1000
271,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.3352601156069364,173
271,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.833,1000
271,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.08092485549132948,173
271,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.835,1000
271,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.08092485549132948,173
272,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.794,1000
272,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.36470588235294116,170
272,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.827,1000
272,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.13529411764705881,170
272,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.818,1000
272,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.1411764705882353,170
273,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.765,1000
273,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.30177514792899407,169
273,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.795,1000
273,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.10650887573964497,169
273,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.792,1000
273,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.10059171597633136,169
274,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.758,1000
274,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.3641025641025641,195
274,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.822,1000
274,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.10256410256410256,195
274,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.823,1000
274,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.10256410256410256,195
275,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.761,1000
275,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.37037037037037035,162
275,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.816,1000
275,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.12345679012345678,162
275,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.814,1000
275,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.12962962962962962,162
276,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.761,1000
276,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.33974358974358976,156
276,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.812,1000
276,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.09615384615384616,156
276,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.815,1000
276,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.07692307692307693,156
277,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.78,1000
277,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.36,175
277,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.807,1000
277,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.15428571428571428,175
277,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.806,1000
277,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.15428571428571428,175
278,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.759,1000
278,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.37055837563451777,197
278,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.809,1000
278,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.14720812182741116,197
278,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.806,1000
278,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.14213197969543148,197
279,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.761,1000
279,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.39690721649484534,194
279,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.818,1000
279,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.16494845360824742,194
279,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.815,1000
279,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.16494845360824742,194
280,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.781,1000
280,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.3170731707317073,164
280,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.809,1000
280,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.09146341463414634,164
280,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.811,1000
280,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.09146341463414634,164
281,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.746,1000
281,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.4127906976744186,172
281,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.788,1000
281,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.19186046511627908,172
281,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.787,1000
281,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.19186046511627908,172
282,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.775,1000
282,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.3701657458563536,181
282,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.826,1000
282,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.16574585635359115,181
282,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.828,1000
282,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.16022099447513813,181
283,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.756,1000
283,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.437125748502994,167
283,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.809,1000
283,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.11976047904191617,167
283,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.811,1000
283,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.11976047904191617,167
284,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.76,1000
284,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.35714285714285715,196
284,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.805,1000
284,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.08673469387755102,196
284,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.804,1000
284,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.09183673469387756,196
285,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.758,1000
285,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.3583815028901734,173
285,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.801,1000
285,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.14450867052023122,173
285,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.801,1000
285,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.14450867052023122,173
286,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.742,1000
286,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.37142857142857144,175
286,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.812,1000
286,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.12,175
286,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.817,1000
286,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.12,175
287,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.749,1000
287,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.4021164021164021,189
287,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.808,1000
287,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.164021164021164,189
287,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.811,1000
287,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.14814814814814814,189
288,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.774,1000
288,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.3611111111111111,180
288,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.821,1000
288,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.09444444444444444,180
288,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.818,1000
288,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.09444444444444444,180
289,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.762,1000
289,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.3855421686746988,166
289,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.812,1000
289,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.1746987951807229,166
289,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.814,1000
289,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.1746987951807229,166
290,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.777,1000
290,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.37267080745341613,161
290,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.814,1000
290,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.12422360248447205,161
290,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.813,1000
290,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.12422360248447205,161
291,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.76,1000
291,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.4111111111111111,180
291,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.799,1000
291,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.15,180
291,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.798,1000
291,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.15,180
292,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.785,1000
292,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.422680412371134,194
292,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.831,1000
292,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.14948453608247422,194
292,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.83,1000
292,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.15979381443298968,194
293,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.778,1000
293,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.3780487804878049,164
293,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.818,1000
293,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.11585365853658537,164
293,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.82,1000
293,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.10975609756097561,164
294,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.767,1000
294,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.38235294117647056,170
294,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.818,1000
294,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.1588235294117647,170
294,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.818,1000
294,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.1588235294117647,170
295,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.744,1000
295,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.4030612244897959,196
295,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.804,1000
295,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.14285714285714285,196
295,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.802,1000
295,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.1377551020408163,196
296,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.759,1000
296,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.37305699481865284,193
296,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.803,1000
296,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.16580310880829016,193
296,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.806,1000
296,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.16062176165803108,193
297,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.785,1000
297,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.30256410256410254,195
297,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.827,1000
297,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.07179487179487179,195
297,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.826,1000
297,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.07692307692307693,195
298,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.753,1000
298,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.3611111111111111,180
298,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.81,1000
298,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.1111111111111111,180
298,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.813,1000
298,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.1111111111111111,180
299,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.759,1000
299,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.41317365269461076,167
299,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.804,1000
299,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.17964071856287425,167
299,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.807,1000
299,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.17964071856287425,167
300,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.775,1000
300,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.3956043956043956,182
300,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.813,1000
300,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.17582417582417584,182
300,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.812,1000
300,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.1813186813186813,182
301,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.753,1000
301,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.40963855421686746,166
301,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.807,1000
301,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.12048192771084337,166
301,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.805,1000
301,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.1144578313253012,166
302,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.757,1000
302,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.37988826815642457,179
302,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.804,1000
302,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.17318435754189945,179
302,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.804,1000
302,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.17318435754189945,179
303,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.768,1000
303,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.4303030303030303,165
303,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.806,1000
303,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.12121212121212122,165
303,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.805,1000
303,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.12121212121212122,165
304,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.729,1000
304,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.472636815920398,201
304,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.813,1000
304,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.17412935323383086,201
304,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.81,1000
304,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.1791044776119403,201
305,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.767,1000
305,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.2980769230769231,208
305,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.804,1000
305,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.07211538461538461,208
305,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.805,1000
305,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.07211538461538461,208
306,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.771,1000
306,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.34196891191709844,193
306,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.827,1000
306,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.11917098445595854,193
306,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.827,1000
306,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.11917098445595854,193
307,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.754,1000
307,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.4294117647058823,170
307,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.809,1000
307,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.1411764705882353,170
307,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.809,1000
307,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.13529411764705881,170
308,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.746,1000
308,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.39903846153846156,208
308,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.812,1000
308,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.15384615384615385,208
308,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.811,1000
308,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.15384615384615385,208
309,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.775,1000
309,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.384180790960452,177
309,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.823,1000
309,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.15819209039548024,177
309,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.825,1000
309,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.15819209039548024,177
310,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.758,1000
310,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.39156626506024095,166
310,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.813,1000
310,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.15060240963855423,166
310,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.813,1000
310,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.15060240963855423,166
311,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.737,1000
311,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.3696969696969697,165
311,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.792,1000
311,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.12727272727272726,165
311,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.792,1000
311,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.12727272727272726,165
312,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.762,1000
312,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.40782122905027934,179
312,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.815,1000
312,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.16759776536312848,179
312,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.816,1000
312,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.16201117318435754,179
313,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.786,1000
313,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.3493975903614458,166
313,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.82,1000
313,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.13253012048192772,166
313,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.819,1000
313,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.13253012048192772,166
314,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.768,1000
314,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.35233160621761656,193
314,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.817,1000
314,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.12435233160621761,193
314,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.819,1000
